,review_text,review_score
337253,simple slaughter fun.,1
65128,one best strategy games ever ,1
4775198,servers unavailable time. crash servers unavailable sort game ,-1
1562289,almost must one love open world games plus modding community game game suck hours life 9.5/10,1
1313328, larger warning sign uplay would purchased game. game fun able play .,-1
1084034,great makron heed game rivals enemy territory quake wars must stroggify everybody game ,1
585525,amazing polished like crazy sp mp ,1
5304124,quality game addictive clever. highly recommend strategy fan gives go.,1
3735004, found game quite disappointing thought game explained ' speak anyone else way could beat game copious help walk- without spoilers thought ending terrible. ' speak anyone else enjoy game seeing free suppose ' expect much.,-1
6354182,greeat game combination fps rpg awesome cartoon style 8.5/10,1
102066,simply one best 2d adventure games came 3 years ago still awesome update every single mob item ' 300 making worth money time investemnt. ' buy summer sale really misssed really save money either granparent/parents lunch money buy game love adventure games many many many many many many items/mobs time investment. invested 1 year game mobile amp pc torrenting thanks gabe newell allowing summer sale bought first moment could. 9 8/10 -0 2 game hard start play game hard within 1st hour ,1
2723831, drives man god wash away sins past blacken heart multitude far freedom fighter pushed virtue righteousness replaced lust vengeance privileged society foundation prosperity shaken long live queen dares explore heady themes many giving glimpses seemingly smallest decisions forever alter realities hearts. young princess actions bring turmoil strife ostensibly idyllic landscape. ' immensely fun stir trouble even engaging see boldly long live queen portrays society torn asunder. ' haunted thematically devastating adventure indeed phenomenal final minutes bound discussed dissected time come.,1
174619,hillarious definitely get ,1
6256875, reason bought bethesda games mods paid mods point buying bethesda games anymore. bright side get save money purchasing games anymore. know something wrong steam making origin look good.,-1
4661664, game straight definition adicting. alot complex systems aware definately great someone mentour first. graphics absolutely stunning fluid mention huge map really . would reccomend game anyone aspiring game get log grind. anyone space scifi enthusaist general 5 stars cannot wait 1sst person combat landable planets buy game assist development ,1
5240095,great original concept thought provoking.,1
44797,play want senseless violence,1
3697160,game difficult plz give clear instructions humongous entertainment. degenarates,-1
1504629,game boring poorly optimized 10 hours single player compaign lose savegame absolutely reason .,-1
3045959,pretty decent. get' boring opinion.,1
4561003, ' even sing piec ,-1
6066163,dota 2 . one best games guys probably best,1
770095, update accordingly. batman arkham knight far preformance goes complete waste running gtx 970 ftw+ framerate despite patch still fluctuates like hell. claimed last patch fixed framerate fluctuation quite honestly patch half baked. game still suffers hard crashes framerate longer drops 1 2 frames framerate limiter removed still deem game unsatisfactory. release patch fully prevents massive framerate fluctuations installing playing . give example went ahead set framerate limit 90 frames turned v-sync get idea framerate going. standing idle even looking city getting frames around 80 90 however would start fly would drop 65 70 frames actually pretty decent. however started use grable accelerator frames would drop 35 45 range. unsatisfactory expirence massive frame fluctuations 35 90 see obvious difference frame rates 30 35 feel like actually lagging choppy thus taking away experience leaving focusing annoying framerate drops. still hold onto hope game release patch properly optimize game. find since release metal gear solid v phantom pain gaming companies longer excuse poorly optimized games.,-1
2505269, ever played trials game way go. trick system level system track editor everthing reall preformed . one issue. steam uplay sometimes issues. like trials games highly recomend game.,1
727081, short game beautiful filled adorablly strange characters.,1
2616164, game much fun. kind like gauntlet better puzzles recomend gruop people. people fun ,1
3101466,wish places explore multiplayer oher good game,1
633292,awesome game amazing story great gameplay. played 3 times. wish longer though.,1
6312100,10/10 fun story gameplay fapped comstock,1
3560657,good game really worth even better patches etc ,1
3456004,100 orange juice extremely fun yet frustrating game. never felt much anger towards character marie poppo. 10/10 would rage .,1
4883738,dude going frickin moon. good game price tag little steep. negative reviews game nit picking trying compare game old anno games. different game elements. best advice would wait game come price.,1
3315824,' bad game ' great. lets say game could play ' play .,1
1484099,plays game . gets ptsd. seriously one best fps games currently performance value oriented ' even need beast pc run im going return doctor ptsd.,1
2922506,' run mac pro tower even lowest graphic settings. bad game pointing others ' waste money.,1
937104, online players 10-april-2015 players playing online time day total empty,-1
4519913, make money per second entire lifetime...,1
6292100, game goodto true hope cause 3 good,1
5108524, game amazing. love 8bit style love soundtrack love majority game.,1
4959577, many game breaking bugs would recomend.,-1
1225020, good servers dlc based maps asia regions thus resulting high ping issues. gameplay really hard get even though ' ds franchise gamer lots grind get good. graphics old gameplay swift.,-1
4008786,achievements still working mac.,-1
5306095, find game fun bad thing lose money nothing . also iv payed det gets bigger ,1
4308517,overall good game. parts disliked - knowing go go online look walkthroughs limited. expected metroidvania game. - fast travel various points - drone enjoyed 2d metroids likely enjoy game .,1
2203131, first time saw volatile pants screamed mommy deleted game burnt disk.,1
2859665,fun game wtih friends. unique dwonside microphone quality ' best. still suggest get game ,1
4038590, changed menu color favorite color 10/10,1
5330756, sanity stay away game ,1
2692134, best local multiplayer game played since super smash bros melee mario kart. 16-bit battle game spawned small arena fight enemies shooting arrows jumping heads mario style. pros +excellent co-op mode +excellent versus mode +fun 16-bit graphics +nice sound track + loads customizable options versus mode +lots co-op levels two difficulties +linux port mixed +/-controllers recommended cons - online multiplayer keyboard controls fine game since hopefully going least two people sitting desk controllers recommended unless want keyboard lap . lack online multiplayer almost improvement game since actually forces people sit room together. reminds good old days n64 ps2/gamecube. bottom line ' friends living nearby ' least one controller probably ' buy game. things game blast.,1
2296699, get today put 4 hours still fun,1
5573495, game pretty swell. wish engineer said yeehaw im southern'. 3/10,1
4029266, get tf2 items. buy ,1
5292939,could better addictive gameplay.,1
668073, big fan comics. big fan fps games. amazing ,1
235896, comes heist games monaco king. also king hilarity frustration maximize enjoyment minimize frustration favor grab least one competent partner one complete imbecile. trust ' thank later. go get trophies cash... .... go get trophies cash.,1
800813, enjoy game far. play highest graphics looks awesome. would like see ships future . still think ones awesome tho. im going try get firends start playing get crew going ,1
2565818, game awesome highly recommend .,1
2822961,even ' like soccer probably still like game. ' really fun keep playing till late night.,1
2499260, honestly hoping better game. seeing game many top 10 underrated games top 10 games nobody played lists high hopes. ' bad really little better average. first good. story semi-interesting character development bond two characters fun watch. voice acting good. graphics solid except problems shadows shading nothing top line comp . combat could much better. use light heavy attack. unlike god war 3rd person action games combos. literally hit light heavy mix mixture two always comes . use stun attack wide attack move everyone back. also get special attack hitting people although meter way know progressing. within first hour. literally gain nothing else game. evade attack evade attack pretty boring. game includes counter ability single worst game ever. ' even work. blocking press button right time button takes block gets hurt. tried like 10 times never worked. upgrade system boring . get increased health shields better shooting damage thats . nothing interesting. collectible masks basically ' anything besides show random picture. biggest problem enemies. entire game fight like 4 different basically looking robots. personality ' talk incentive agenda. entity fighting . fighting uninteresting enemies never change ' care . fighting endless silent robots entire game takes away fun. game also ' describe world . 3 total people entire game never explained . robots masters controls people happened......none explained. positive things said post-apocolyptic setting ok. ' feel real lived like last us. bunch looking worn buildings green moss thats . among buildings scrapyard ramshackle town facility. ' basically . ' find impressive. camera zooms closely combat hard see people attack annoying. another caveat trip. instead making like elle last us make way feminine damsel distress. needs help time even making carry tiny ledge easily climb. spends time crying yelling enemies attack even fighting nowhere near ' scream wail fighting. gets super annoying ' helpless whiny felt like dakota fanning war worlds. platforming kind fun super linear. jump one shiny rung foothold another. never aim anything besides continually hammer jump like drakes uncharted feel accomplished like actually took skill. sometimes platforming ' work. edge roll forward invisible wall ' perfect spot trigger jump sequence makes feel even linear hands-. game provide good length though. dlc fun change pace although pigsy made way slow getting things activating abilities getting cover. introduce best character game truffles baller. ending sad heartbroken game . enslaved whole upgrade system ' boring hell combat variation something using weapon 2 attacks 8 hours ' fighting boring 4 machines personality would recommend higher. right 7/10.,1
498457,' bother minigames ' repetitive waste time.,1
5073485, one played games would recommend game like world tanks kind vehicle leveling system also like older wwii style ships favorite free play game pay win either,1
4185682, play superhot innovative shooter ' played years... game incredible played demo 2 years ago complete game ' happier end result. story tense generally scary places combat incredibly brutal epic play around aesthetic uniquely beautiful. generally stop reading buy superhot superhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhotsuperhot,1
5967197, worst fps game ever. ' play players gun--gun. sooooooo stupid. game vehicles. wtf every video game needs vehicles. look battlefield 4 tanks jets helicopters jeeps motorcycles. game unrealistic. zombies really realistic look battlefield 4 game falling skyscrapers. game obviously using exact engine l4d1. wooooow. look battlefield 4 ' using frostbite 3 engine completely different engine frostbite 2. know battlefield hardline using frostbite 4 engine. graphics look disgusting. trees grass game look horrible. gun sounds soooooo fake. listen gun sounds battlefield 3 recorded swedish army training ' gun sounds battlefield realistic computer-generated . ' even blow buildings l4d2. completely ridiculous. screw game. highly recommend game highly recommend battlefield 4 true military simulator.,-1
3940616,note first impressions game review ' played games far experience overall positive one. first thing impressed visuals needless say ' outstanding character designs animations. performance wise game runs flawlessly maxed surprisingly games ' played online also performed well.,1
4337482, favorite f2p game. play simplistically complicated still good time. love speed everything sense momentum. twitch based gunplay top notch weapons fun fairly well balanced. character roster rotates periodically able play character without spending dime. even promotions occasionally give free characters loadouts. characters unique enjoyable world vibrant beautiful stylized. every fps play feels sluggish unengaging. game need optimizing community might getting smaller two negatives say. highly suggest dirty bomb ,1
5990060, game play hatsune miku fighting shrek spooky skeletons master sword. probably sums . 10/10 would shrek ,1
1979389, game reboot castlevania series. quite different original style still ' fall behind. ' turned hack n slash exploration puzzle elements ' pretty great. story ' pretty decent sequel second game. ' definitly worth buy.,1
1875542,easily one favourite games steam play especially friends.,1
1025581, got game release day pre order able play recently laptop good enough run due intel hd graphics card however intel hd 3000 run game. seen problems total war rome 2 release months safely say need worried considering buying runs fine apart possibly couple problems. think ca done great job fixing game . things noted - ai good better total war games nowhere near human. - new province system really great adds much strategy top game. - roman era best - modding community adds much game allowing hours gameplay - total war games replayable due everything open . - new abilities used battle good add strategy game also making little unrealistic - graphics unit models animations much better previous games battles look cool watch new cinematic camera zooms camera point view unit sitting shoulders one men. overall happy purchase thing draws game back dlc previous games much content price eg. kingdoms medieval 2. ' review multiplayer ' go online. definitely good game.,1
2948779, good game. like games like portal 1/2 like talos principle . expansion good also.,1
721818,gave hours fun played bud.,1
5014272,extremely good game ' even think playing ,1
757118, ever eaten food tastes like god made heaven sent earth imagine god made game heaven gave leonardo devenci let lord gaben blessing upon sent onto earth. game made.,1
6321287,ending good game tho 5/10,1
4647567, solid interactive puzzle principle quite similar lyne. math related skills minesweeper rubic' cube could utilized . black white color scheme surely dull nothing distracts pure spacial awareness logic. need interconnect massive squares one pathway avoiding wrong squares probably including neutral ones. offers clear intuitive rules minimal interface feels tactile subtle use animation effects. would proper addition every game collection touchscreens well. . . - . . . .,1
1797592,fantasic game thrown hours game. community top line game addicting low learning curve. tutorial leaves key parts game. need help type chat. prob. find cool player willing help. easy throw money game im loving game around. best part story holy story throws window makes feel . deep. would easily pay 60 aaa game. free must download. get ,1
6394182,hats producers/publishers devs game. ' older omg multiplayer actually works unlike 80 crap . flawless install nice gfx easy get game going homies. installed playing bros less 5 minutes. highly recommended ,1
3518589, game really good potential unfortunately really bad port pc. specs 6 run nearly smoothly. pc met recommended specs even went beyond yet kind playable 800x600 resolution graphic settings low. obviously looks like crap. well done capcom.,-1
6347165, give trying go outside end....,1
4460488,amazing fun seems days think getting home playing shogun 2 friends. tired single player far online multiplayer campaign fun addicting. bought blood pack well worth however something game box really. multiplayer confined 2 people opinion 4 least.,1
3465460, kidding want 10.99 something bad game developer know steam trys help find pricepoint game recomendation usualy good idea way hell said hey sell 10.99 well cant really recomend really dated barley properly recorded sound clips everything green meshes got game free holiday exchange.,-1
3119812, game come dumb looking game ' surprised addicting fun . like games team fortress 2 games filled lot charm game definately .,1
5790307, kherg rhocunts,1
1496190, going wrong game want good semi realistic shooter. ' still got arcade elements yet puts bit realism. great co op multiplayer,1
2727905, suffering playing game keyboard... finishing game boss rush became god many crashes though ,1
4585888,super hilarious damnit cabe 7/10 p. didnt get achivements.. skipped games ,1
5443152, piggy piggy piggy crazy fun addictive game need 5 second download.,1
5113334,incredible game. play miss something gaming community still talking referencing 20 years. simple spoiless review ,1
2985305,pros fun enjoyable farming kill time nothing good story good gameplay ideas jobs fishing/'herbalism'/hunter cons finish probably wont play ever nothing changes since ' different difficulty levels ' helping farming phase hiding real game lifetime without farming would around 30min enough roleplay way see toon customize game becomes easy passed certain point difficulty find balance gold food tools sleep. sadly theses elements gameplay used certain point. precise moment wont need anything anymore game becomes really easy. example food passed certain point becomes totally useless ' going use gold instead food go sleep. personally finished game two hours still enjoyed . would say shouldnt cost 7 though. hope make another game sequel bit longer using gameplay abilities.,1
5062373, found poodlecorp game. ' friends ' big hacker . hacked google like 2 times already anyways graphics better battlefield buy . rate 9/11. awesome soundtrack btw probably skrillex bach. lit ,1
6198009,friggin great game character building loot hording fun game nights buds. goes well alcohol. ,1
4201251, minor mouse support issues feels like ' either twitchy slow ' even messed sensitivity game fully expects know exactly ' going given time go watch show first read synopsis least . legitimate complaints find. game absolutely fans series ' jumping first time literally idea ' going . trunks pretends explain things saying ' okay supposed happen go kill dude ' really . ' hugely helpful familiar setting characters ahead time.,1
3639864, like ' great game need word . ' also little sad geralt' story finished. wish could see another witcher game.,1
4841603,played almost 100 hours. mainly sea varena bit sea telsiai good game good potential yet perfect. pro - nice graphic - nice story - new class system - hidden quests - imc try things ' answer people questions much valve cons - overprice dlc way topup tp yet - game engine optimize roughly 20-40 fps even high end pc - good pvp system class balace - laggy peak hours double weekend although many flaws still really like game enjoy playing discusse npc best waifu world chat. class system shine pve weird combination keep coming str priest ftw. game really remind good ol ro least opinion much better ro2.,1
4184337,superhot innovative shooter ' played years ,1
4303851,yeah buy like anime like one piece. fun k,1
5894950, read -game email accused interacting real world. right..,1
5849152,anyone ' fan audiosurf frequency amplitude rhythm zone enjoy music game especially arcade days game blast past combining classic arcade style/control amazingly beautiful blindingly bright visuals beats favorite dj mention co-op fun x 2 5 really ' go wrong ,1
1919149,great game chill . sometimes get microstuttering lag spikes hunch due hardware game . definetely recommend buy especially ' sale.,1
83526, game best played come blind find things along way. looking make things quickest way lose interest. however decide cheat make things game reply turn world gets deadly better materials . good crafting building fun weapon development best played friends,1
3207742,multiplayer works master server way circumvent developers stated plans implement ways implement simple peer peer multiplayer. master server goes repeatedly without warning statement devs. tl dr master server goes lose hosted games ' even play multiplayer directly buddies. --buy.,-1
6012868, best scenario good,1
2197461,awesome game thats runs nicely rig much lesser rigs,1
6337297,beautiful game terms looks substance game bit hallow lacking. story interesting bioshocks . think thing really kept going game collecting old american silver coins. however silver eagels game calls produced 1986 inaccuracy bothered heavily.,1
426925,' terrible,-1
6048073,' playing dota since first map . definitely game play although players bad attitude let' part make better place enjoy ,1
2017345,.,-1
1552678,pretty cool sim definitely better looking fsx.,1
5657343,well worth money. although experiences low interaction ' high awe'. reef migration scene especially actually brought tears eyes. absolutely incredible experience. looking forward seeing series ,1
3104833, ' even start game crashes character creation. ' tried lot supposed fixes nothing worked . ' word fix coming soon. sake money humor stay away game . ' get wrong game looks fun ones enjoys dark soul-esque games like ' taste . please devs fix else ' buy anything made ever .,-1
5356494,' gonna need bug spray...,1
858403,time jolly coopertaion,1
3170835,pile thought could tough controls gameplay story got one shotting penguin men guns said enough finnally turned . like batman dont play gamebecause wont like batman anymore. ever played game liked forced concentration camps bad.,-1
5937108,' pretty good,1
4004830,buy hardcore fan mgs. buy someone hates paz. neither game good replayability.,1
775626,game ' even boot . soon game launched hangs black screen. ctrl-alt-del order get welcomed crash report. pc specs i5 2500k 8gb ram gtx 970 well minimum required running latest nvidia drivers advertised especially arkham knight.,-1
4534653, wonderful fleshed rpg gotten back playing tabletop.,1
1318505, ' buying classic cause main character ' white hair ' idiot. game much justise dying series blows mind feedback received due dante black hair angry joe logic . capcom' community stubborn already. ' sad game ' get amazing respect deserved ' refined combat awesome boss fights. mention actually story time series ' perfect hack n slash game like . general ' looking probably best hack n slash game steam currently ' hand' dmc. anyways since ' searched constantly better hack n slash game level dmc amp metal gear rising steam ' pretty upsetting masterpiece never get sequel deserves. atleast ninja theory still kicking working games.,1
4907519, ,1
785815, stand bit bad dialogue wierdish voice acting without raging play game oh god good. may heard choices game clear-cut neither right wrong good evil. thats true theres . many choices one easy. choice black white grey choice grey grey grey ,1
242910, love game. absolutely worth purchase. buy friends give maker sales. ,1
2283794,' unforgiving incredibly difficult god damn awful castlevania-wannabe little 2d platformer hissed teeth anger first 30 minutes playing game... awesome challenging rewarding castlevania-spinoff roguelike 2d platformer told 4 hours. usually ' speak . game super hard question gaming skills beg trainer beginning die die die die die dozens times soon gather coins buy upgrades feel power overwhelming like could... like could... take world ps ' even install without joypad.,1
1160856,like every review ... ever wanted rob bank chicken game buy except mean less enthiusiasm mission hundreth time... ' thinking . fun game.,1
6010174,like skyrim guns .,1
1861311, developers relic shown time time care community care balance constantly shove dlc faces lets us actually win nerfed dust handed 5 bucks 6 units playing game racked good ammount hours afraid whoever stop playing became unbearable ' pretty clear relic idea ' terms balance. play allies ' gonna get mud blood fight win ' given find something good use turned shown latest update nerfed maxim maxim way soviets winning consistency ' soviets either go conscript ' price pretty much volk 30 worse clown car built build building gets destroyed 2 okw kubelwagens really cheap also destroy infantry. hope latest update made clear relic ' want fair game cater germans friends either switched german side tried 90 victory rate play bots. ' fun reason ' recommend anyone frustrating watch .,-1
5933210, confusing cannot remap keys sucks. might fun somewhere ' feel like wasting anymore time trying find .,-1
1202432, r key restraining order .,1
5388352,zombie night terror fresh take zombie genre. love zombie games picking veritable horde zombie slop leave worthy candidates. something like comes along tries escape cookie cutter zombie survival archetype perk . zombie night terror definitely fits bill. comparison lemmings apt games tasked herding group mindless fools towards end map. zombie night terror diverges however approaches end result two different experiences. start base zombie type soon treated host different mutations get apply discretion. pause unpause game issue series commands play completely without extra added challenge. world story rife references various movies including limited night living dead return living dead terminator . without spoiling much story involves experimental drug called romero eh eh whole apocalypse basically one enormous drug trial run horribly amok. missions vary great deal length complexity. whether enough missions justify price point entirely mileage may vary. game fun doubt although run irritating frustrations. times game explains perfectly need know times ' nearly enough information. may idiot would nice things explained. importantly game leaves little room failure. easily end state ' killed every single human map lack zombie one specific location simply cannot finish level. incredibly aggravating. beyond minor bugs ' run major problems. ps. know zombies fly tl dr ' okay price tag great game. ' ' still great game.,1
528535,love game,1
4102102,insane difficulty. even first couple tracks hard. look forum full discussions difficulty.,-1
5541626,fun game play friends awesome music p,1
1739931, f0cking amazing,1
1859486, many costly dlc need pay separately. getting full game partially working game need keep paying unlock skins new fractions...,-1
4202225, game bad. awesome bad either. ' dragon ball fan ' money.' glorious moment creating earthling finally kick seriously alien . joke around creating tumblrist frieza race named snowflake. create alternate dimension female yamcha ' get rekt every fight. ' raging hell spamehameha. vegeta feel humiliated behold dwarf namek kicked cell' . thinking makes want get back . ' ' full pure unadulterated db ry. ' ' advice look another rpg another fighter. game bad let' honest ' dragon ball ' pumped . damn love dragon ball ' love .,1
294674,manhunt divided three styles stealth defense head action. stealth hide shadows lunies hunt head take take . defense hide partner dark take hunters hunting skins. take crazies guarding family without seen - family members get cap face. head action time shoot sh ' shot sh game far favorite horror game highly recommend horror fans . also enjoyed manhunt go get manhunt 2 ' disappointed.,1
1626641,' never played game seems gud. would git 10v10 would play .,1
3537289,operating afghanistan africa never gets old. chapter 3 kojima please come back,1
5679656,almost 300 hours played. good .,1
4211321, one best game ' ever played wait best game ' played game incredibly good senario make game alsome fact every single choise made game affect caracter senario game made 2001 cinematics graphics almost good today' game wich kinda impressive. ever much say game gived many hours fun make unic fact one two possible ending really nice.,1
1684659, originally played shareware first episode game years ago played full game last week . sure would bought part wolf pack bundle special offer glad . bottom line fast fun easy learn something sets apart pre-doom first-person shooters - unfairly cases - forgotten. visually game dated well. many levels suffer whole part repetitive mazes. coming back many years makes remember quite huge step foreward doom first came sometimes forget ' shoot explode barrels wolf3d. classic influential game wolfenstein much historical curiousity playable game hugely playable game.,1
4528851,simple semi fun something u load day play 10min repeate kinda thing,1
5452338, game ... . buggy bad graphic multpayer system bad bad weapon balancing spawn system kill streaks etc. . buy play cs. forget piece crap ggggaaaayyyyy gay-game,-1
5350147, free upgrade . runs well ' single issue. ' great revisit rapture new coat paint.,1
4762699,yes finally boast online hack someone cross like twelve year olds .,1
3922558,hard recommend say ' recommend. like zynga games willing pay amount ' ask friends send material give try.,1
4732936, somebody please come house delete ,-1
1061575, good game,1
5224729,' ghetto version boom beach simple enough really ' even bother change simplest crap even disregard ripoff.,-1
688295, game amaizing,1
5075305,played well 2000 hours limited edition tin highschool 27 came back game every summer would marathon madman sessions good times best series.,1
2123581, far scariest good looking horror games ive ever played recommend evryone wants good scare ,1
49523, start developers like mango flavored popsticle looks like gotta improve . gave us update vicious hobo hurling trolley believe hearing 5c coin dropping ground seeing pick . game could kill 78 year old man ... know probably ' ing yet anyway game still worked upon become popular steam game store buy -game items trade steam community beloved friends members ever growing community heard till 10/10 hopefully remain way traveling salesmen come along turn game bartering simulator.,1
3038452, guess dev' needed add bit excitement game. started playing long break. first 30 minutes playing party went 4 different bad luck streaks'. streaks entire party crit nearly every hit. party' attacks cc miss dodged'. soon one characters break suddenly magically nothing crit. ' devs said ' cool party got broken started kicking ' happen four different times short period time ' write varience. chances crit dodge like 5 percent . think purpose. feels fake cheap stupid. like manipulated cheap game mechanics pick game otherwise ' bother.,-1
4601402,best... game... ever... 1000000/10 buy ,1
1607630, game bad let alone controlls feels like driving hellcat let get carrecters wrong cars /like paulwalker charger voice overs...oml whatever shall repeat shall buy ,-1
3696163, awful game. one worst genre.,-1
1833136, fun game easy get addicted . grinding bad games destiny still factor. otherwise great game worth time.,1
495880,yes storyline. linear short finished less 20 hrs. shooter game.,1
3115950,sort jank places still lot fun plus free pretty small download theres really reason shouldnt get one,1
4328638,good game ' know make screen look bigger tho,1
4028935, like playing poker worth getting,1
5990932, relly fun,1
4071429, love odd world whole series must play,1
3998044, pretty good game. havent experienced crashes problems. huge black ops 2 fan game lot like good thing. like black ops 2 little bit advanced warfare titanfall.,1
2233455, game dev tycoon ' worth bother.,1
741591,play game fun ,1
1806761, sinking 250 hours xbox one dismay could transfer save data. game .... free play. everything takes insane grinding large amount microtransactions. micro mean exspensive. hey fun guess.,1
5262778,nothings impossible ,1
1678655, great 4x game - although may want hold bit ' coming ' predecessor galactic civilizations 2. still bit barebones areas like diplomacy/espionage seem committed adding features road free content patches expanding existing mechanics dlc expansions. fun yes definitely. pretty pretty expect 4x - . replayability oh yes - create races unique traits give personalities ai play intended. game also features robust ship designer tool lets design ships scratch. sheer size larger maptypes means create games potentially last weeks - unlike distant worlds potentially beyond hundred unique races provided hardware task. campaign - 4x ' entirely sold concept - works games better others definitely lore introduction tutorial campaign full campaign would expect series like heroes might magic age empires. ' short serves great springboard meat potatoes game - sandbox games. final note - developers active community taking lots feedback suggestions forum posts livestream comments. definitely people care genre game - ' bottom line.,1
4398903, game rollercoaster emotions enjoyed every minute beautiful art music. touches dark subjects romances great. squealing like fangirl times lol. ' playing game put month ' good second time. worth every penny plan look cheritz' games future. side occasional bad grammar spelling errors everything else made . edited nominated villian need hug'. wanting give spoilers hearing backstory ' quite hate . even everything .,1
2032506, played ton first audiosurf years ago absolutely loved . one great adds stuff. game easy challenging ' . awesome excuse listen songs love ' heard awhile . audiosurf' concept fun. ride music.,1
3823508,nazi zombies always game changes look nazi zombies. creepy story line kind make go church pray . xray sniper elite v2 upgrades. game favorite. note tried zombies. get bore really fast.,1
697976,' grown man finished game 10 minutes ago im still teary eyed. hands one beautiful stories ' ever seen. got part humble bundle worth every penny ' normal price.,1
6394699,game showcase- gameplay thoughts opinions https //www.youtube.com/watch v fkwrldjliui,1
5707238, fun take rpg tropes. quite hilarious slightly sexist otherwise entertaining. requires knowledge many rpgs final fantasy tactics enjoy. worth getting sale.,1
1230540,' hard get use still ' gotten far game. ' frustrating sure really like game. liked using mods game lot easier . game worth putting time . ' gotten money worth sure. ' odd game unique like minecraft first . ' survival game sure difficult. save spots die automaticaly deleted. find somewhat anoying spending hours one playthrough lose . like playing games long term without lossing ' worked . luckly workshop made mod keep saves intact. ' game worth trying good luck gamers.,1
5591324, hard relaxing simple make sense work button-pushing skills.,-1
6247505,ages like fast food flawed end still love lt 3 except big' stages,1
3626322,isometric rpgs favorite usually involve 3 novels worth un-voiced dialogue tiny box given quality really interesting story immersive world ' worth . pillars eternity easily one best rpgs time.,1
6228579,one best games time. graphics timeless gameplay superb story engaging structure perfect. must title every gamer. 10/10,1
1858138,great game tons fun. liked first one ' love one. pros- graphics ui layed well map designs great steam workshop integration maps things ' like- ' really turtle lot dlc ai hit miss.,1
5111780,made cry. mean made catch things eye. catch tears.,1
5113115,' honest skeptical game playing hearing great many people playing way glady say gotten game get ' great ' like rpg meets bullet hell game moral choices matter. great bosses music well probably make bit self reflection.,1
5071936,absolutely great game. nostalgic atmosphere climate. sends brain back good old times childhood .,1
2863851, playing honestlly say top 5'. really hard game get good far favorite game since bought summer. lt 3,1
1547640, ing face 10/10 never playing ,1
339571,best co-op game ever loads money ,1
586133,awesome slowmo movie stuff awesome multiplayer awesome noire story. guide end miserable life. 9/10,1
4651096, start saying physical digital versions original talisman game also wh40k fan close 20 years. game based period 40k history known guessed horus heresy. began 10 000 years regular timeline emperor mankind' greatest warmaster horus became corrupted chaos plunged imperium man devastating civil war saw rise chaos space marines near-death emperor along fall almost primarchs progenitors various space marine legions deaths trillions. game mechanics familiar anyone played talisman pick character randomly picked rather fantasy archetypes heroes villains hh era primarch vulkan salamanders abaddon despoiler. character set traits resolve hp resources money fate like original game allows spend point reroll die ranged combat score close combat score stratagem score like magic original game stratagems grant character special abilities. also different special abilities much regular talisman characters.one interesting aspect big change regular talisman co-op game 4 players 2 either side vying control. roll die determine travel case planets. goal get terra middle board battle emperor horus determine victory. loyalist planets traitor planets contested planets.like regular talisman draw cards called dataslates encounters may range enemy fight equipment pick events unfold locations. game rather followers attempt add allied unit cadre. even fail unit stays enemy fight adds combat scores encounter . overall found enjoyable game mechanics make sense setting pleasing 40k/horus heresy fans even use aesthetics black library novel series. say watching allied ai make illogical choices frustrating random number generator mechanic also play. prepare well like sometimes dice ' favor. would heartily recommend game anyone enjoys original talisman warhammer 40 000 .,1
760276, fun game good port aspyr,1
498521, game 4th main game assassin' creed universe ' hold previous 2. even though ubisoft managed keep great gameplay adding new components story fell short length quality . ' get wrong though game great worth play least . disappointed revelations couldve much better. multiplayer gets facelift keeping fun-factor going. ' mostly added new mechanics. got game discount satisfied purchase. ' following assassin' creed storyline ' hurt pick . ' expect miracles story though.,1
3127490, wait finally us pc master race gamers. instead gtav got goat simulator gee-whiz fatastic. spent months looking stars wondering would ever get glorious gtav new game. map 100x bigger gtav. story also better. would thought goat could live entertaining life destroys obvious drug houses protesters fighting women' rights even goes space suck console gamers. 10/10 best game ever,1
5938101,good way spend hour give man job.,1
3153814,simple. therapeutic. calming sound. feel smart figure puzzle.,1
1274325,awesome realistic space ship building game explore solar system another race. game start space program kerbal space program. start building first ship may sattelite something massive launch space. expect go smoothly first expect lots crew members die lots explosions happen even create space-capable ship. ' refreshing challenging something feel accomplished succeeding. though alpha state still game proves extremely alot potential definately recommendation even ' current state. ' looking space game challenging fun realistic hesitate buying ' alpha ' fair warning say game far finished. also personally ' even get rocket orbit constantly crash . ' learning ,1
1619197,hands worst game ' ever got. 1/10,-1
2725026, ever sat really wondered would like queen totally game ' recently started playing already love . surprisingly complex choices/training boy howdy really suffer consquences mess . 10/10 goty 4ever,1
4101284, neat,1
5039795, first anime game bought ' ing good ,1
2617747, bad game game short ,1
